order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount
O02666,11/28/2023,C0190,P1074,S010,In-Store,1.00,330.13,0.20,264.1
O02667,10/2/2023,C0131,P0022,S025,In-Store,2.00,124.36,0.00,248.72
O02668,11/16/2023,C0582,P1194,S012,In-Store,2.00,50.75,0.10,91.35
O02669,10/8/2024,C0604,P0316,S047,In-Store,1.00,150.05,0.05,142.55
O02670,12/22/2023,C0769,P1132,S055,In-Store,2.00,117.68,0.20,188.29
O02671,10/27/2023,C0475,P1014,S011,In-Store,3.00,184.27,0.10,497.53
O02672,5/4/2023,C0444,P0025,S015,In-Store,1.00,83.70,0.10,75.33
O02673,6/28/2024,C0050,P1071,S051,In-Store,2.00,145.95,0.10,262.71
O02674,7/13/2023,C0252,P0195,S038,In-Store,2.00,151.18,0.05,287.24
O02675,6/17/2023,C0613,P0173,,Online,4.00,209.18,0.05,794.88
O02676,1/25/2024,C0030,P0009,S018,In-Store,1.00,250.87,0.10,225.78
O02677,7/3/2023,C0674,P0955,S009,In-Store,2.00,222.10,0.00,444.2
O02678,9/6/2023,C0312,P0464,S055,In-Store,1.00,30.50,0.10,27.45
O02679,1/2/2024,C0577,P0144,,Online,2.00,13.11,0.00,26.22
O02680,8/15/2024,C0528,P1177,S009,In-Store,1.00,59.49,0.20,47.59
O02681,10/6/2023,C0605,P1106,S020,In-Store,1.00,88.10,0.20,70.48
O02682,1/5/2025,C0760,P0277,,Online,2.00,239.39,0.00,478.78
O02683,7/3/2024,C0726,P0309,,Online,5.00,364.92,0.05,1733.37
O02684,7/2/2024,C0237,P0063,S031,In-Store,2.00,243.60,0.20,389.76
O02685,12/2/2023,C0104,P0534,S039,In-Store,1.00,53.64,0.20,42.91
O02686,6/6/2024,C0582,P1116,S052,In-Store,1.00,207.01,0.00,207.01
O02687,10/19/2023,C0378,P0823,S056,In-Store,1.00,121.11,0.00,121.11
O02688,1/13/2025,C0674,P0746,,Online,1.00,28.27,0.00,28.27
O02689,12/24/2023,C0418,P0837,,Online,1.00,231.93,0.20,185.54
O02690,12/5/2023,C0491,P0313,S041,In-Store,2.00,258.17,0.10,464.71
O02691,4/12/2023,C0006,P0634,,Online,1.00,116.61,0.10,104.95
O02692,1/19/2025,C0123,P0334,S004,In-Store,3.00,135.83,0.05,387.12
O02693,9/3/2023,C0633,P0646,S006,In-Store,2.00,230.95,0.00,461.9
O02694,4/18/2024,C0501,P1015,,Online,1.00,164.79,0.05,156.55
O02695,9/10/2024,C0358,P0127,,Online,1.00,89.43,0.00,89.43
O02696,5/20/2024,C0780,P0367,S009,In-Store,3.00,201.12,0.10,543.02
O02697,12/30/2023,C0762,P1195,S004,In-Store,2.00,21.82,0.05,41.46
O02698,6/17/2023,C0198,P0430,S012,In-Store,2.00,126.13,0.10,227.03
O02699,3/16/2025,C0300,P0635,,Online,1.00,80.35,0.20,64.28
O02700,5/1/2023,C0623,P0000,S031,In-Store,2.00,64.65,0.20,103.44
O02701,7/16/2024,C0767,P1094,S008,In-Store,1.00,137.56,0.05,130.68
O02702,12/15/2023,C0067,P0010,S030,In-Store,1.00,99.46,0.20,79.57
O02703,9/25/2024,C0796,P0146,S040,In-Store,4.00,297.56,0.00,1190.24
O02704,8/17/2024,C0704,P1141,S022,In-Store,2.00,83.18,0.00,166.36
O02705,2/1/2024,C0244,P0340,S037,In-Store,2.00,68.28,0.10,122.9
O02706,4/16/2024,C0360,P0785,,Online,1.00,57.39,0.10,51.65
O02707,10/31/2024,C0075,P1143,S032,In-Store,1.00,168.73,0.00,168.73
O02708,7/16/2023,C0557,P0161,S051,In-Store,1.00,351.88,0.00,351.88
O02709,12/5/2023,C0462,P0533,,Online,1.00,299.75,0.20,239.8
O02710,3/18/2025,C0254,P0239,S003,In-Store,4.00,322.42,0.20,1031.74
O02711,7/2/2024,C0002,P0103,,Online,1.00,171.58,0.05,163
O02712,2/1/2025,C0012,P0637,S019,In-Store,1.00,87.73,0.00,87.73
O02713,9/30/2024,C0018,P0509,S050,In-Store,1.00,222.66,0.05,211.53
O02714,5/25/2024,C0552,P0049,S037,In-Store,3.00,186.29,0.20,447.1
O02715,7/14/2023,C0164,P0081,,Online,2.00,102.43,0.10,184.37
O02716,3/9/2024,C0557,P1135,S017,In-Store,1.00,65.37,0.10,58.83
O02717,5/26/2023,C0710,P0043,S034,In-Store,3.00,123.95,0.00,371.85
O02718,10/6/2024,C0329,P0322,S021,In-Store,2.00,40.71,0.00,81.42
O02719,3/23/2024,C0391,P0578,S045,In-Store,2.00,178.32,0.05,338.81
O02720,5/26/2023,C0739,P0484,S026,In-Store,2.00,130.78,0.05,248.48
O02721,6/20/2024,C0194,P0959,,Online,4.00,56.21,0.00,224.84
O02722,1/10/2025,C0519,P0109,S053,In-Store,4.00,241.11,0.20,771.55
O02723,3/13/2025,C0517,P1143,S002,In-Store,1.00,168.73,0.05,160.29
O02724,2/5/2024,C0695,P0240,S039,In-Store,3.00,85.49,0.00,256.47
O02725,7/23/2023,C0740,P0577,S005,In-Store,2.00,309.01,0.00,618.02
O02726,3/6/2025,C0148,P0798,S006,In-Store,2.00,97.75,0.10,175.95
O02727,10/18/2024,C0566,P0693,S021,In-Store,1.00,147.47,0.05,140.1
O02728,3/30/2024,C0246,P0381,S007,In-Store,1.00,169.30,0.20,135.44
O02729,4/20/2023,C0465,P0325,,Online,1.00,22.19,0.10,19.97
O02730,10/15/2024,C0481,P0014,S017,In-Store,2.00,34.42,0.10,61.96
O02731,8/4/2024,C0285,P0606,S044,In-Store,3.00,6.77,0.00,20.31
O02732,6/22/2023,C0695,P0281,S057,In-Store,1.00,197.67,0.05,187.79
O02733,8/17/2024,C0768,P0130,,Online,1.00,115.06,0.00,115.06
O02734,2/13/2024,C0586,P0694,S036,In-Store,3.00,156.82,0.10,423.41
O02735,5/10/2024,C0476,P0995,S026,In-Store,1.00,177.45,0.05,168.58
O02736,12/31/2024,C0184,P0508,S048,In-Store,2.00,35.78,0.20,57.25
O02737,7/25/2024,C0372,P0475,S008,In-Store,2.00,213.94,0.20,342.3
O02738,7/5/2024,C0547,P0616,,Online,2.00,285.94,0.10,514.69
O02739,8/6/2024,C0568,P0918,,Online,1.00,259.50,0.20,207.6
O02740,5/8/2024,C0049,P0677,S003,In-Store,1.00,244.62,0.20,195.7
O02741,1/5/2024,C0405,P0810,,Online,1.00,235.44,0.00,235.44
O02742,12/8/2024,C0132,P1087,S005,In-Store,2.00,36.72,0.20,58.75
O02743,7/7/2024,C0008,P1116,S000,In-Store,2.00,207.01,0.05,393.32
O02744,7/13/2024,C0606,P0242,S003,In-Store,1.00,138.25,0.05,131.34
O02745,2/25/2025,C0146,P0747,,Online,1.00,127.24,0.10,114.52
O02746,4/3/2024,C0705,P0409,S029,In-Store,1.00,263.72,0.10,237.35
O02747,7/11/2023,C0712,P0188,S054,In-Store,3.00,302.59,0.00,907.77
O02748,2/21/2025,C0191,P0803,,Online,1.00,180.46,0.20,144.37
O02749,7/23/2023,C0474,P0714,S017,In-Store,1.00,219.22,0.20,175.38
O02750,7/17/2023,C0677,P0658,,Online,2.00,136.72,0.10,246.1
O02751,1/5/2024,C0604,P0280,,Online,1.00,31.96,0.10,28.76
O02752,7/14/2024,C0619,P0576,S059,In-Store,2.00,323.53,0.10,582.35
O02753,10/17/2023,C0092,P0254,S040,In-Store,3.00,266.56,0.00,799.68
O02754,12/21/2023,C0609,P0797,S022,In-Store,1.00,229.40,0.05,217.93
O02755,10/8/2024,C0289,P0676,S025,In-Store,2.00,199.44,0.05,378.94
O02756,5/3/2024,C0611,P0759,,Online,1.00,71.59,0.20,57.27
O02757,5/16/2024,C0053,P0644,S024,In-Store,1.00,177.67,0.00,177.67
O02758,3/29/2024,C0418,P0210,S053,In-Store,2.00,193.02,0.05,366.74
O02759,10/30/2024,C0433,P0062,S018,In-Store,1.00,234.63,0.20,187.7
O02760,4/9/2025,C0157,P0863,S025,In-Store,2.00,109.70,0.00,219.4
O02761,2/1/2025,C0361,P0128,,In-Store,2.00,115.63,0.00,231.26
O02762,7/27/2024,C0203,P0008,,Online,2.00,18.19,0.05,34.56
O02763,1/30/2025,C0650,P0184,S051,In-Store,3.00,207.61,0.00,622.83
O02764,12/9/2023,C0055,P0710,S036,In-Store,2.00,23.50,0.00,47
O02765,6/25/2024,C0183,P0523,S013,In-Store,3.00,228.06,0.05,649.97
O02766,1/2/2025,C0314,P0905,S003,In-Store,1.00,138.07,0.20,110.46
O02767,11/15/2024,C0749,P0748,,Online,2.00,14.14,0.10,25.45
O02768,11/20/2023,C0478,P1195,,Online,2.00,21.82,0.20,34.91
O02769,10/14/2024,C0752,P0163,S059,In-Store,1.00,136.28,0.20,109.02
O02770,12/24/2023,C0761,P0615,S025,In-Store,2.00,92.09,0.05,174.97
O02771,12/12/2023,C0397,P0252,S012,In-Store,4.00,231.15,0.10,832.14
O02772,6/5/2024,C0506,P0540,S035,In-Store,1.00,216.88,0.20,173.5
O02773,2/5/2025,C0007,P0766,S003,In-Store,2.00,103.05,0.05,195.79
O02774,11/1/2023,C0763,P0979,S051,In-Store,2.00,117.11,0.00,234.22
O02775,10/21/2023,C0250,P0012,S006,In-Store,1.00,331.78,0.05,315.19
O02776,12/23/2023,C0617,P0737,S015,In-Store,1.00,121.72,0.05,115.63
O02777,11/4/2023,C0147,P0981,,Online,1.00,11.42,0.05,10.85
O02778,9/3/2023,C0414,P0592,,Online,1.00,57.43,0.05,54.56
O02779,8/29/2024,C0136,P0659,,Online,3.00,218.60,0.05,623.01
O02780,7/17/2023,C0471,P0770,S037,In-Store,1.00,221.83,0.05,210.74
O02781,11/30/2023,C0449,P0969,S039,In-Store,1.00,171.98,0.05,163.38
O02782,1/10/2024,C0547,P0692,S002,In-Store,2.00,39.72,0.05,75.47
O02783,5/13/2023,C0186,P0044,,In-Store,1.00,22.60,0.00,22.6
O02784,8/6/2023,C0631,P0386,,Online,1.00,212.69,0.05,202.06
O02785,5/22/2023,C0300,P0283,,Online,2.00,303.48,0.10,546.26
O02786,3/8/2024,C0072,P0644,S056,In-Store,3.00,177.67,0.00,533.01
O02787,3/19/2024,C0494,P0678,S055,In-Store,2.00,109.85,0.00,219.7
O02788,4/8/2025,C0275,P0700,,Online,2.00,111.25,0.20,178
O02789,1/30/2024,C0453,P0662,S044,In-Store,2.00,284.90,0.00,569.8
O02790,12/17/2023,C0226,P0254,,Online,2.00,266.56,0.20,426.5
O02791,10/28/2023,C0251,P0437,S011,In-Store,2.00,31.48,0.20,50.37
O02792,7/30/2023,C0742,P0308,S031,In-Store,1.00,53.99,0.20,43.19
O02793,8/11/2024,C0223,P0417,S026,In-Store,2.00,56.54,0.00,113.08
O02794,9/7/2023,C0411,P0611,S001,In-Store,10.00,121.34,0.20,970.7
O02795,10/8/2023,C0571,P0740,,Online,2.00,149.47,0.20,239.15
O02796,5/11/2023,C0343,P0641,,Online,1.00,240.92,0.10,216.83
O02797,8/16/2024,C0294,P0173,S002,In-Store,4.00,209.18,0.20,669.38
O02798,7/18/2023,C0304,P0109,,Online,1.00,241.11,0.20,192.89
O02799,6/13/2024,C0691,P0889,S048,In-Store,1.00,13.19,0.10,11.87
O02800,2/4/2025,C0438,P0928,S023,In-Store,1.00,175.55,0.00,175.55
O02801,5/5/2024,C0440,P0327,,Online,2.00,277.77,0.00,555.54
O02802,1/7/2024,C0414,P0390,S042,In-Store,3.00,178.02,0.10,480.65
O02803,5/26/2023,C0059,P0826,S050,In-Store,1.00,130.91,0.10,117.82
O02804,6/16/2023,C0746,P0145,,Online,1.00,193.44,0.20,154.75
O02805,3/22/2025,C0609,P0994,S013,In-Store,2.00,89.99,0.00,179.98
O02806,5/4/2024,C0222,P0082,S036,In-Store,1.00,177.36,0.20,141.89
O02807,2/21/2024,C0554,P0568,S038,In-Store,1.00,216.22,0.00,216.22
O02808,7/11/2024,C0723,P1036,S037,In-Store,1.00,145.93,0.10,131.34
O02809,7/2/2024,C0014,P0577,S051,In-Store,1.00,309.01,0.05,293.56
O02810,11/7/2023,C0426,P0893,,Online,2.00,170.21,0.05,323.4
O02811,1/16/2025,C0227,P0255,,Online,1.00,21.15,0.20,16.92
O02812,4/7/2024,C0103,P0321,S037,In-Store,1.00,233.35,0.00,233.35
O02813,10/14/2024,C0106,P0674,S035,In-Store,1.00,170.59,0.10,153.53
O02814,9/17/2023,C0016,P0008,S011,In-Store,2.00,18.19,0.20,29.1
O02815,8/7/2024,C0715,P0334,,Online,2.00,135.83,0.05,258.08
O02816,5/23/2024,C0543,P0622,S019,In-Store,2.00,297.57,0.05,565.38
O02817,8/7/2024,C0652,P0330,S045,In-Store,2.00,355.55,0.20,568.88
O02818,12/10/2023,C0712,P1006,,Online,2.00,262.46,0.05,498.67
O02819,5/16/2023,C0131,P0419,S041,In-Store,2.00,209.55,0.20,335.28
O02820,2/11/2025,C0673,P1119,S018,In-Store,1.00,64.93,0.00,64.93
O02821,4/9/2024,C0050,P0787,S046,In-Store,2.00,220.20,0.05,418.38
O02822,8/25/2024,C0261,P1178,S025,In-Store,2.00,63.25,0.10,113.85
O02823,4/26/2024,C0588,P1098,S017,In-Store,2.00,91.83,0.20,146.93
O02824,9/16/2024,C0695,P0664,S043,In-Store,1.00,191.74,0.20,153.39
O02825,5/4/2023,C0580,P0792,,Online,1.00,96.00,0.05,91.2
O02826,8/28/2024,C0635,P0910,,Online,1.00,231.06,0.20,184.85
O02827,1/19/2024,C0051,P1112,,Online,2.00,251.63,0.05,478.1
O02828,5/1/2023,C0393,P0820,,Online,3.00,310.73,0.00,932.19
O02829,10/16/2023,C0364,P0652,S043,In-Store,1.00,171.03,0.20,136.82
O02830,9/12/2023,C0338,P1022,S033,In-Store,2.00,146.67,0.20,234.67
O02831,11/23/2023,C0769,P0734,S022,In-Store,2.00,33.37,0.00,66.74
O02832,8/23/2024,C0176,P0521,S017,In-Store,10.00,206.03,0.00,2060.3
O02833,1/5/2025,C0395,P1072,S033,In-Store,1.00,200.65,0.20,160.52
O02834,8/27/2024,C0135,P0596,S022,In-Store,2.00,291.59,0.00,583.18
O02835,12/18/2023,C0361,P0522,S009,In-Store,2.00,105.69,0.05,200.81
O02836,9/15/2024,C0309,P0532,,Online,4.00,49.14,0.20,157.25
O02837,1/9/2024,C0005,P0294,S053,In-Store,1.00,139.28,0.05,132.32
O02838,9/12/2023,C0416,P1094,S001,In-Store,2.00,137.56,0.05,261.36
O02839,9/19/2024,C0481,P0085,S028,In-Store,1.00,88.88,0.00,88.88
O02840,7/27/2023,C0418,P0397,,Online,1.00,29.62,0.10,26.66
O02841,11/5/2023,C0274,P0315,S032,In-Store,1.00,193.09,0.20,154.47
O02842,6/1/2023,C0046,P0681,S034,In-Store,2.00,342.55,0.05,650.85
O02843,8/28/2023,C0623,P0569,S013,In-Store,4.00,18.44,0.10,66.38
O02844,8/12/2024,C0012,P1195,S040,In-Store,1.00,21.82,0.00,21.82
O02845,2/28/2024,C0487,P0498,S054,In-Store,1.00,35.81,0.20,28.65
O02846,12/7/2023,C0279,P0689,S035,In-Store,2.00,46.70,0.10,84.06
O02847,12/12/2023,C0371,P0797,S033,In-Store,1.00,229.40,0.00,229.4
O02848,6/14/2023,C0043,P0950,,Online,1.00,182.20,0.20,145.76
O02849,12/19/2023,C0503,P0612,S000,In-Store,2.00,257.98,0.10,464.36
O02850,4/12/2023,C0654,P0456,S043,In-Store,2.00,238.72,0.00,477.44
O02851,1/30/2024,C0598,P1123,,Online,20.00,75.06,0.20,1201
O02852,8/19/2024,C0734,P0513,,Online,1.00,27.18,0.00,27.18
O02853,9/13/2024,C0092,P0724,S038,In-Store,1.00,171.56,0.05,162.98
O02854,9/19/2024,C0287,P0035,S054,In-Store,1.00,270.68,0.10,243.61
O02855,9/24/2023,C0232,P0197,S028,In-Store,1.00,180.86,0.20,144.69
O02856,7/28/2023,C0545,P0894,S039,In-Store,2.00,243.10,0.10,437.58
O02857,9/18/2023,C0116,P0632,,Online,1.00,73.39,0.20,58.71
O02858,6/28/2024,C0703,P1070,S012,In-Store,1.00,20.86,0.00,20.86
O02859,1/3/2025,C0772,P0264,S020,In-Store,1.00,69.39,0.20,55.51
O02860,9/20/2024,C0283,P0217,S010,In-Store,2.00,197.95,0.05,376.1
O02861,6/29/2024,C0225,P0344,S027,In-Store,3.00,196.16,0.00,588.48
O02862,9/24/2024,C0369,P1123,S039,In-Store,1.00,75.06,0.10,67.55
O02863,9/28/2023,C0430,P0984,,Online,1.00,201.59,0.05,191.51
O02864,11/28/2024,C0454,P0394,,In-Store,1.00,219.00,0.20,175.2
O02865,6/27/2024,C0604,P0437,S041,In-Store,2.00,31.48,0.00,62.96
O02866,5/1/2023,C0542,P0184,S032,In-Store,2.00,207.61,0.05,394.46
O02867,3/26/2025,C0150,P0781,S052,In-Store,1.00,153.30,0.10,137.97
O02868,2/8/2025,C0424,P1123,S001,In-Store,1.00,75.06,0.20,60.05
O02869,5/24/2023,C0241,P0273,S009,In-Store,2.00,125.14,0.05,237.77
O02870,7/29/2023,C0121,P0922,S017,In-Store,3.00,281.17,0.00,843.51
O02871,5/24/2023,C0175,P0466,S052,In-Store,1.00,135.41,0.00,135.41
O02872,2/20/2025,C0515,P0877,,In-Store,1.00,238.06,0.20,190.45
O02873,5/8/2024,C0565,P0574,S028,In-Store,2.00,224.11,0.10,403.4
O02874,8/9/2024,C0072,P0911,S020,In-Store,1.00,298.36,0.10,268.52
O02875,4/5/2025,C0537,P0158,S056,In-Store,3.00,106.61,0.00,319.83
O02876,7/25/2023,C0766,P0430,S004,In-Store,1.00,126.13,0.10,113.52
O02877,3/27/2024,C0328,P1011,S035,In-Store,1.00,88.39,0.10,79.55
O02878,11/29/2024,C0623,P0799,,Online,2.00,61.07,0.05,116.03
O02879,7/2/2024,C0563,P1048,S013,In-Store,1.00,60.30,0.00,60.3
O02880,4/8/2024,C0017,P0980,S009,In-Store,1.00,34.02,0.05,32.32
O02881,2/18/2025,C0697,P0222,,Online,1.00,213.61,0.00,213.61
O02882,12/7/2023,C0341,P0180,S051,In-Store,3.00,331.20,0.00,993.6
O02883,5/22/2023,C0580,P1105,S024,In-Store,1.00,14.96,0.00,14.96
O02884,9/30/2023,C0137,P0054,S031,In-Store,1.00,315.60,0.00,315.6
O02885,6/25/2023,C0397,P0684,,Online,2.00,222.84,0.00,445.68
O02886,4/26/2024,C0600,P0270,,Online,1.00,245.33,0.05,233.06
O02887,7/1/2024,C0147,P0793,S057,In-Store,1.00,273.34,0.05,259.67
O02888,4/2/2024,C0723,P1047,S054,In-Store,2.00,126.31,0.20,202.1
O02889,6/2/2024,C0622,P0930,S015,In-Store,2.00,201.43,0.10,362.57
O02890,5/2/2023,C0502,P0671,S039,In-Store,4.00,50.49,0.20,161.57
O02891,8/20/2023,C0596,P0461,S012,In-Store,2.00,201.11,0.10,362
O02892,4/10/2025,C0456,P0027,S028,In-Store,3.00,236.79,0.05,674.85
O02893,5/7/2024,C0784,P0349,S042,In-Store,1.00,134.40,0.05,127.68
O02894,5/20/2023,C0337,P0696,S043,In-Store,1.00,157.70,0.10,141.93
O02895,10/11/2023,C0033,P0732,,Online,2.00,186.46,0.00,372.92
O02896,9/1/2024,C0632,P0455,S045,In-Store,2.00,349.41,0.10,628.94
O02897,1/11/2025,C0318,P0752,S034,In-Store,1.00,273.69,0.05,260.01
O02898,12/28/2023,C0078,P0637,,Online,1.00,87.73,0.20,70.18
O02899,1/12/2024,C0667,P0209,S059,In-Store,2.00,25.81,0.05,49.04
O02900,7/8/2024,C0059,P0660,S012,In-Store,2.00,161.23,0.20,257.97
O02901,4/4/2024,C0454,P0233,S048,In-Store,2.00,82.28,0.20,131.65
O02902,2/12/2025,C0795,P1093,S047,In-Store,2.00,143.78,0.00,287.56
O02903,8/21/2024,C0448,P0922,S034,In-Store,1.00,281.17,0.00,281.17
O02904,3/8/2024,C0145,P0475,S019,In-Store,1.00,213.94,0.10,192.55
O02905,5/6/2024,C0524,P0597,,Online,1.00,105.66,0.20,84.53
O02906,4/30/2023,C0300,P0050,S014,In-Store,3.00,188.61,0.20,452.66
O02907,3/7/2024,C0437,P0610,S004,In-Store,2.00,254.51,0.20,407.22
O02908,2/1/2025,C0137,P0653,S048,In-Store,1.00,62.89,0.20,50.31
O02909,9/30/2024,C0213,P0243,S017,In-Store,1.00,62.91,0.20,50.33
O02910,12/1/2024,C0723,P0328,S045,In-Store,4.00,126.04,0.05,478.95
O02911,10/21/2024,C0239,P0213,S035,In-Store,1.00,192.05,0.05,182.45
O02912,5/26/2023,C0139,P1156,S021,In-Store,1.00,31.98,0.10,28.78
O02913,6/12/2023,C0677,P0623,S052,In-Store,2.00,122.49,0.05,232.73
O02914,2/4/2025,C0307,P0185,S047,In-Store,2.00,189.67,0.10,341.41
O02915,9/25/2023,C0355,P0520,S037,In-Store,2.00,288.31,0.20,461.3
O02916,1/4/2025,C0024,P0955,S019,In-Store,3.00,222.10,0.10,599.67
O02917,4/18/2024,C0482,P0521,S046,In-Store,2.00,206.03,0.00,412.06
O02918,10/15/2024,C0647,P1172,S018,In-Store,1.00,354.52,0.00,354.52
O02919,8/28/2024,C0498,P0548,S059,In-Store,1.00,209.52,0.00,209.52
O02920,11/1/2024,C0452,P0006,S017,In-Store,2.00,233.12,0.05,442.93
O02921,3/20/2025,C0078,P1051,S025,In-Store,4.00,36.09,0.00,144.36
O02922,7/18/2023,C0293,P0202,,Online,1.00,218.60,0.10,196.74
O02923,3/13/2025,C0683,P0982,S056,In-Store,3.00,83.76,0.00,251.28
O02924,11/29/2023,C0261,P1151,,Online,2.00,258.14,0.20,413.02
O02925,3/28/2025,C0294,P0052,S008,In-Store,2.00,95.71,0.05,181.85
O02926,3/21/2024,C0295,P0494,S049,In-Store,1.00,82.34,0.00,82.34
O02927,7/2/2023,C0434,P0712,S047,In-Store,1.00,124.00,0.00,124
O02928,4/14/2023,C0661,P1198,S052,In-Store,2.00,285.33,0.05,542.13
O02929,12/12/2023,C0193,P0851,S029,In-Store,2.00,70.32,0.00,140.64
O02930,8/30/2023,C0386,P0850,S017,In-Store,20.00,321.09,0.00,6421.8
O02931,2/23/2024,C0320,P0807,S017,In-Store,1.00,135.25,0.05,128.49
O02932,9/19/2024,C0032,P0275,S053,In-Store,1.00,284.15,0.05,269.94
O02933,2/3/2024,C0715,P0450,,Online,1.00,225.10,0.00,225.1
O02934,9/29/2023,C0213,P0896,S035,In-Store,2.00,165.91,0.05,315.23
O02935,2/8/2024,C0499,P0733,S001,In-Store,2.00,218.05,0.00,436.1
O02936,7/24/2024,C0463,P0147,S040,In-Store,1.00,101.99,0.10,91.79
O02937,7/3/2023,C0413,P0246,,Online,1.00,40.00,0.00,40
O02938,3/3/2025,C0216,P0502,S022,In-Store,1.00,256.28,0.00,256.28
O02939,6/28/2023,C0404,P0738,S019,In-Store,1.00,203.31,0.05,193.14
O02940,11/8/2023,C0385,P0107,,Online,1.00,193.34,0.20,154.67
O02941,10/12/2023,C0769,P0262,S004,In-Store,1.00,48.10,0.10,43.29
O02942,5/13/2024,C0658,P0781,S040,In-Store,1.00,153.30,0.10,137.97
O02943,4/24/2024,C0776,P0323,S031,In-Store,1.00,141.50,0.20,113.2
O02944,2/3/2025,C0269,P0189,,Online,1.00,177.09,0.00,177.09
O02945,6/8/2023,C0476,P1121,S011,In-Store,4.00,7.73,0.10,27.83
O02946,4/21/2024,C0746,P0426,S050,In-Store,3.00,289.27,0.10,781.03
O02947,6/17/2023,C0699,P0523,S025,In-Store,1.00,228.06,0.20,182.45
O02948,6/21/2024,C0546,P1097,,Online,2.00,165.33,0.00,330.66
O02949,11/20/2023,C0773,P0493,S004,In-Store,2.00,178.11,0.10,320.6
O02950,4/5/2024,C0282,P0774,S044,In-Store,3.00,58.03,0.00,174.09
O02951,11/19/2024,C0493,P0598,S012,In-Store,1.00,169.19,0.05,160.73
O02952,10/5/2023,C0117,P0533,S037,In-Store,3.00,299.75,0.20,719.4
O02953,11/2/2024,C0477,P0595,S013,In-Store,1.00,277.06,0.00,277.06
O02954,4/11/2023,C0704,P0016,,Online,1.00,57.06,0.10,51.35
O02955,10/15/2023,C0451,P1014,S027,In-Store,2.00,184.27,0.00,368.54
O02956,4/26/2024,C0053,P1082,S032,In-Store,3.00,35.93,0.00,107.79
O02957,8/4/2023,C0740,P1097,S015,In-Store,4.00,165.33,0.00,661.32
O02958,6/5/2024,C0596,P0172,S017,In-Store,1.00,89.42,0.00,89.42
O02959,11/23/2024,C0443,P0985,S010,In-Store,2.00,57.24,0.00,114.48
O02960,8/17/2024,C0015,P0995,S004,In-Store,1.00,177.45,0.20,141.96
O02961,10/11/2023,C0629,P0830,S020,In-Store,2.00,200.01,0.20,320.02
O02962,8/11/2024,C0338,P0930,S026,In-Store,1.00,201.43,0.00,201.43
O02963,6/2/2023,C0438,P1184,S015,In-Store,1.00,32.67,0.00,32.67
O02964,4/25/2023,C0269,P0367,S012,In-Store,1.00,201.12,0.00,201.12
O02965,11/17/2023,C0054,P0378,,Online,2.00,99.58,0.05,189.2
O02966,4/20/2023,C0442,P0686,S044,In-Store,1.00,351.61,0.10,316.45
O02967,3/24/2024,C0019,P0668,S008,In-Store,2.00,153.87,0.05,292.35
O02968,7/3/2023,C0097,P0196,,Online,3.00,245.56,0.05,699.85
O02969,12/8/2024,C0418,P0983,,Online,2.00,149.62,0.10,269.32
O02970,1/1/2025,C0327,P0891,S001,In-Store,3.00,183.58,0.00,550.74
O02971,2/15/2024,C0411,P0869,S013,In-Store,2.00,216.72,0.05,411.77
O02972,3/19/2024,C0139,P0569,,Online,1.00,18.44,0.10,16.6
O02973,9/25/2024,C0601,P0267,,Online,3.00,349.07,0.05,994.85
O02974,1/4/2025,C0386,P0286,S006,In-Store,1.00,43.94,0.00,43.94
O02975,3/17/2025,C0116,P0425,,Online,2.00,148.66,0.10,267.59
O02976,10/1/2023,C0589,P0206,,Online,3.00,44.72,0.05,127.45
O02977,4/10/2025,C0529,P0775,S007,In-Store,2.00,22.99,0.05,43.68
O02978,6/16/2024,C0750,P0520,S055,In-Store,1.00,288.31,0.20,230.65
O02979,1/7/2025,C0341,P0258,,Online,1.00,52.40,0.05,49.78
O02980,7/1/2023,C0305,P0610,S027,In-Store,3.00,254.51,0.00,763.53
O02981,6/29/2024,C0597,P1048,S012,In-Store,1.00,60.30,0.10,54.27
O02982,3/29/2025,C0055,P1194,S015,In-Store,2.00,50.75,0.20,81.2
O02983,3/11/2025,C0651,P0969,S055,In-Store,2.00,171.98,0.05,326.76
O02984,2/1/2024,C0586,P1126,S023,In-Store,2.00,29.09,0.05,55.27
O02985,5/13/2023,C0237,P0729,S049,In-Store,2.00,183.66,0.00,367.32
O02986,1/14/2024,C0181,P0785,S025,In-Store,1.00,57.39,0.10,51.65
O02987,2/25/2025,C0576,P0135,,Online,1.00,218.78,0.20,175.02
O02988,7/16/2023,C0378,P0504,,In-Store,2.00,23.22,0.00,46.44
O02989,11/9/2023,C0426,P0852,S017,In-Store,2.00,326.03,0.20,521.65
O02990,8/20/2024,C0378,P0448,,Online,1.00,117.04,0.10,105.34
O02991,8/18/2023,C0452,P0554,S025,In-Store,3.00,115.46,0.20,277.1
O02992,2/21/2025,C0682,P0477,S035,In-Store,1.00,202.25,0.20,161.8
O02993,12/29/2023,C0649,P1180,S021,In-Store,1.00,89.37,0.05,84.9
O02994,3/3/2025,C0207,P0795,S037,In-Store,1.00,255.38,0.05,242.61
O02995,3/9/2025,C0346,P0972,,Online,1.00,113.58,0.20,90.86
O02996,11/10/2024,C0714,P0856,S047,In-Store,1.00,72.18,0.05,68.57
O02997,8/18/2024,C0217,P0586,S021,In-Store,3.00,276.20,0.20,662.88
